,date,review,rating,isEdited,title,userName
207,2022-12-30 14:52:01,"App is very slow since the recent update. The revamp layout is missing some information, e.g credit card accounts. Only can see transactions and this does not give a complete picture. Prefer the old layout.",1,False,App very slow and does not show credit cards account,suggest 99
208,2022-12-30 07:25:25,"No sure why recently it comes with the new transfer UI which is a bit messy and not clear comparing with the old transfer UI. Not sure why ocbc not going to improve the app launch performance but keep adding some stupid idea like this, poor product team they are.",1,False,The new transfer UI is really sucked,need to review first to use
209,2021-06-14 13:48:30,"Been trying to activate the Face ID but somehow app never recognised. Other than that it has been a good app, minimal issues. Would have given 5 stars if not for the Face ID token issue.",4,False,Issue with Face ID token,Joojk
210,2021-06-12 02:37:24,"Menu is not intuitive for first time users. It takes abit of navigating to find things like one token set up and figure out how to transfer with “fast” as we don’t see the word “fast”. Once set up, its okay.",3,False,Menu bar,ben-🤖
211,2023-06-17 21:09:13,"Hi, 
      I just update my OCBC app and it is not working now. Previous version was working good. The face reconization after click then just nothing happen. Tried token also prompt me not available.
     Kindky advise",3,False,Latest app cannot use,plylim11
212,2021-01-12 07:08:39,Happy with the new enhancements. Friendly and easy to use,5,False,Friendly and easy to use,Agnes Yo
213,2021-03-18 11:12:06,"I am using iPhone 12 and on latest ios 14.4.1.  Even with the latest version of the app and iOS, using this app for just a min will heat up my phone. It will take several minutes for the phone to cool down after killing off the app. 

This problem has happened for a number of months already. Please fix it.",1,False,iPhone gets heated up,AlwaysGood2Go
214,2020-12-04 16:47:20,Your activation is not successful. After trying 10 times I still cannot activate my new phone. Then somehow it activated at 12:47 am  WTH!,5,False,The worst,HolyKIka
215,2020-12-02 00:38:40,They encourage digital banking yet they cant even get an app right. Embarrassment for a bank this big and dominating. Shows how useless and not trustworthy this is. I will close my bank account soon enough at this rate. Crashes every single time i log in. Sick of downloading and deleting this app over and over again.,1,False,Worse app. Terrible. Deserve to be taken down.,screwocbc
216,2024-03-23 14:51:31,"Everything is so unintuitive. Didn’t understand how my card worked at all and ended up incurring hundreds of interest fee over a few months. There’s many apps for you to refer to in the market, maybe take a look at how they work to make your app less confusing to use.",1,False,Worst banking app ever,miki minach sg
217,2023-08-17 12:57:17,It has been a week since i last had this issue. I have been trying to Paynow through UEN to make payment. I am unable to do that since a week ago. So much trouble to withdraw from atm and deposit into other banks in order for me to make online payment,1,False,Cant transfer funds out,supert00t
218,2022-07-28 01:40:15,"Very lousy n not efficient. In the past using local transfer function can use SMS to authenticate the transaction now changed to token method. Very troublesome. When token not suddenly not working, all payment delayed cause us additional charges and still need time to go request for replacement.",1,False,Token require for 2nd time authentication,Shogen79
219,2021-11-21 11:48:13,have to exit app and re-login multiple times just to view my accounts or do any form of transactions. Very frustrating. All the app updates can never fix the backend connection of the bank app to their server. Just terrible! same for ocbc PayNow. Just gave up on that too.,1,False,Poor app - very frustrating.,evecqh
220,2020-12-18 13:07:21,After you switch to a new phone the OneToken can’t be activated. Followed all instructions and the help desk can’t help.,5,False,Worst banking app among all,Artjohn
221,2021-04-04 05:42:47,"Whenever I try to login this app, it will show me blank page. Have to try and try few times then can login. When using halfway, show blank page again. Wonder if the app has been hacked ??? Can help to resolve this issue? It is very frustrating to use.",2,False,Many issues,Beautiful78
222,2023-06-09 07:42:58,Fast and convenient!,5,False,Transfer to local,R chiar
223,2023-12-12 22:49:34,"If I could give it zero stars I would. They still haven’t not fixed the push notification glitch. After forcefully removing SMS OTP for online transaction at least make sure the freakin push notification to authorize is working, I mean come on. It’s been weeks now and still no fix?!",1,False,Terrible,AurellaElqenna
224,2023-11-04 08:29:00,"This is a regression bug, Pay Bill can only pay from main account, it unused to be allow user to select credit card also.",1,False,"Pay Bill can only pay from main account, unable to pay using credit card.",WeeChua
225,2022-08-01 04:54:59,Process is easy but no way to save often used uen,5,False,Can be better,Hanny Tidore
226,2022-06-09 13:30:54,Easy to navigate and hassle free. Very well thought through and very customer friendly.,5,False,OCBC digibank,Jeftancc
227,2020-12-07 05:53:46,"Hi, this app cause iPhone 12 pro max to heat up. I have tried several times and confirmed that my phone heated up every time I accessed OCBC app though I have upgraded to the latest version.
Please fix it ASAP. Thank you.",4,False,Heating iPhone 12 Pro Max,Hello2hello
228,2022-02-13 03:54:22,"This app will not work with Singtel, it will cause the spinning wheel and just freezes, hence you are seeing so many users feedback of slow performance. Once I switches to m1 it will be fine. Can you get someone locally to test your application?",2,False,Not working with Singtel Mobile,Reject this!!
229,2021-09-28 11:37:11,"Unable to authorize OneToken on my new phone and worst of all, couldnt even get things logged into my apple watch OCBC app. Whenever I want to activate apple watch, it appears nothing but a blank white screen. Fix la please. 2021 already but IT Developer team cannot make a basic app for consumers? POSB and UOB are doing so so much better than you guys please. Buck up.",1,False,Buck up.,Jimlembuu
230,2021-04-23 04:40:28,"After I close the pop-up on push notifications by clicking “Okay, got it” I get this message saying that the app is temporarily unavailable and to check my internet connection and relaunch. I’ve done all of that and still getting the same error message. Lousy app.",1,False,Can’t access the app,lizardtan
231,2020-12-19 18:38:03,"Unable to add a new payee for bill payment despite the successful addition of a new payee. When I tried to add the payee again, it states ‘record already exists’ but I do not find the account in the list of account payee I have added.

Took me more than an hour to pay a bill and worse, the issue still persists. OCBC please do something about this. Thank you",1,False,OCBC app,norification
232,2023-08-09 02:39:33,Loading is slow. Interface is not user friendly. Cluttered with a lot of features that most people do not need.,3,False,Slow and cluttered,ericbkj
233,2023-08-31 09:06:45,"Super user unfriendly. I had a super hard time locating my e-statement and super hard time retrieving my transactions. Not to mention finding the transactions history for the past few months. 😓

Would appreciate if OCBC can do something about it as I would very much like to stay with OCBC. Perhaps can learn from DBS. 😄",1,False,Not User Friendly,connector user
234,2023-08-14 01:42:22,Caught by surprise I cannot use the app as oCbc was “ aware” some apps on my phone was not from official play store. I have to manoeuvre differently and that caused me some down time in my business.,3,False,Sudden change in security policies,yellofins
235,2021-09-14 12:58:57,"Even after upgrade to the latest version, this lousy app still cannot even reach the login screen. Screen keeps showing blank page, once a while show the OCBC logo, then blank screen again. The login screen did not appear ?",1,False,Cannot reach the login screen,JackNgCH
236,2020-12-03 00:29:58,"Everytime you update your app, you can never login properly... this time around it kept saying “loading your previous token from this phone” and then it doesn’t work at all......this is the 2nd day, and because of this token issue, even logging in from the browser is a headache!",1,False,"Every update, you can’t log in properly",latchhandmade
237,2023-11-15 01:14:25,There isn’t a function to check my last login date and time. This would allows user to know whether any illegal log in was made. POSB has that which is very useful.,2,False,No last login date & time,Tony micron
238,2022-12-11 10:58:20,Front page loading and log in takes longer than other bank apps.,3,False,Login take too long,robertchew
239,2023-08-08 16:08:43,"Truly haven’t seen a worse app than OCBC, compared to all the other banks. Not only do the transactions don’t tally with estatement (missing some) when clicking all, it is constantly loading. Please fix your app, your competitors are way ahead of you.",1,False,Bad UI and long loading times,buggyrat
240,2023-07-22 15:36:32,It was very easy to do pay now,5,False,Easy to transfer,Geetha Nambiar
241,2022-09-28 09:58:00,The security of the app is really an issue. I put a transfer to party A but at confirmation page it showed party B. Redo it 3x (thought I made an error) and same thing happened. Finally I restarted the whole process to get it fixed.  I really think we need to be extra careful with OCBC. Imagine if I was not careful …,1,False,App problem,alouyfulmy
242,2022-07-07 09:14:04,This pop up question is annoying. This star thing got no meaning of good or bad or allow me to tell the bank what to improve. I used to get a call with proper questions. And this asking for nickname annoyed me even more esp. when it keeps telling me nickname taken. What do u want to achieve with this. Wasting time really.,1,False,Intercept,popup funk
243,2021-07-01 05:38:04,"Changed to a new phone, the App freezes when registrating OneToken. Blank screen and Unable to move further. I saw similar problems with others, tried delete/re-install the app, same issue - unable to go pass OneToken & PIN registration. Quite infuriating becoz of time wasted trying to make it work…",1,False,SW bugs,dnawk
244,2021-06-18 07:08:03,"The app is always taking a long time to load. Just to log in, the log in page takes Soo long to load. When viewing accounts there will be glitches to the point I have to re open the app a few times before getting to do what I need to do",1,False,Worst app,allyiz
245,2020-12-03 02:32:45,"I have out of access to my account from last 18 hours because of the so called Digital token enabled App. I recommend OCBC should not use advanced features which they can’t handle. Because of the Token mess, I am not even access Web App too. Suggest OCBC should revert to Physical token and Web App. Pls decom the Mobile App and token",1,False,Non Digital Mobile App,vinodsg
246,2022-02-02 12:01:59,"Can we not have the scam warning screen every single time we open the app? It’s breaks the flow of using the app, especially Paynow. Because of a few person who fell for the scams, now everyone has to live with this. I think people will close accounts if this persists as I find the app unusable.",1,False,Scam Warning Screen,justin.yong
247,2022-01-30 05:20:19,Please show the funds transfer limit and allow changes of the limit on the app. Thank you.,3,False,Transfer Limit,1Lee2Lee3Lee
248,2021-01-10 04:16:56,"Slow and hangs continually moving from one request to another.  Using this app is time consuming and wonder why OCBC bothers having a banking app.  It will ruin its reputation.  I deleted the app and reinstalled it as suggested by a phone banker, and now I cannot even access it after using my pin as instructed.  Disappointing and have lots to complain.",1,False,Worst banking app,Red Kahlua
249,2023-08-11 06:38:46,"Tried to update my transaction limit and got stuck on the “Processing” page for very long, had to kill the app and restart again. Tried again and got stuck again.
Then I tried to transfer money, got stuck again.",1,False,Keeps crashing,Weatherverygood
250,2021-07-02 00:54:25,I my 7 years of association I found bank to be transparent and mindful.,5,False,An honest and efficient bank,BS. Chandra
251,2021-01-21 02:01:11,Wonderful app with features pack,5,False,Wonderful app and features are meeting my needs,sanjiro-san
252,2022-02-01 01:41:07,After successfully keying in the token key my OCBC apps unable to access,5,False,Unable to access apps,Thianyin
253,2023-10-27 04:45:25,"Appreciate if OCBC can improve on UI. If you are not careful after your PayNow transaction, everyone can see your bank savings amount.",3,False,Your savings amount will be displayed if you r not careful,Jieling85
254,2022-10-27 03:09:13,"The app would lag a little more than its competitors.
I would hope to see credit review functions in it as well",3,False,Overall not too bad,Deon Lin
255,2022-10-06 17:16:52,"Dear designer, system analysts, business analysts,

Please think about this, you are using the only smartphone you had to do a fund transfer, and this transaction required OneToken, and the activated device for OneToken is this only smartphone. Please explain, how am I able to get the token key?????????",2,False,Weirdest design ever,E. N. D.
256,2022-04-10 02:50:09,"Annoying notifications and multiple clicks to ack that I’ve read the anti spam notes,",3,False,Annoying feature,jelopineo
257,2021-11-17 06:43:01,I went online to understand that there is this easy Q function under more services tab but I can’t find this option in the app,3,False,More services easy Q,Qwertylapcjdjdna
258,2022-01-22 20:11:23,I keep trying to login and it’s say will retrieve my precious access however it doesn’t work! Warning messages shown that the service is unavailable! Can you fix it? As a software developer I really need to focus on that issue. It’s not user friendly at all!,1,False,Can’t even use!!!!,jjqq1516
259,2021-01-15 11:33:42,"Very long loading page time 
Each time if it’s load too long it kicks me out of the app
Fonts not adjustable to screen size have to set to the smallest font then I am able to view all categories 
Unable to change address over the app 
MOST IMPORTANTLY UNABLE TO CHANGE THE LIMIT OVER THE APP have to go to desktop site to change so troublesome",1,False,Lag,Caiyunshshjshsh
