,date,review,rating,isEdited,title,userName
637,2020-09-23 14:39:47,Apps keep having glitches. Reset pin still unable to login. Apps developer please test the UX and etc before launching new version. That cause a lot of inconvenience!!!,1,False,Unable to login,Brandon8616
638,2020-02-13 07:25:03,Can’t log in delete and re download again also can’t log in keep on crashing,1,False,Keep on crashing,Jason lim 351
639,2020-01-11 10:46:59,Peek balance and Face ID do not work very frustrating to keep typing in when this wasn’t a problem previously.,1,False,Glitches,Jakexz99
640,2022-09-05 10:22:33,One of the THE most reliable app,5,False,POSB digibank,Meloveultran
641,2023-08-14 07:14:51,"Posb is shady and horrible — this dodgy and unscrupulous bank refused to refund money that was processed by Apple. Also, Posb eSavings account has abysmal interest yields. Clearly, foreign banks are much better.",1,False,Horrible bank.,Goldman6
642,2023-02-24 04:49:16,Why is my app not working??? 2 days now and updated still cannot work.,1,False,Why is my app not working???,Reviewer8892
643,2022-11-01 10:04:38,What happen?cannot login via face login even after update,1,False,Face recognition failed,Chahaya
644,2021-11-24 16:20:11,"Every time I logged, less than 20 seconds it said my session is expired 
It has been a while",1,False,Very bad,Sssssswwwllll
645,2021-05-15 04:13:26,Please provide a real time update on the transactions. App also lag from time to time causing inconvenience in urgent situations.,1,False,Disappointed,tasyalu
646,2020-12-16 03:09:44,App seems not working after update to iOS 14.2. It stuck on the logo page.,2,False,Not working on iOS 14,JustUseApp
647,2020-05-05 11:10:45,"After clicking on the invest button, the OTP gets sent over, but after submitting the OTP, the app just hangs.

Please take a look at it.",1,False,Worse after updating,YJBBT
648,2020-02-15 08:30:30,Please fix the bug... its been 1 week unable to use the app. It keeps on stating the service is is unavailable....,1,False,Service unavailable,Labxndjeowoqkagxaoaoa
649,2020-02-11 05:34:09,Just updated the app and all my details got logged out... tried to key in again but keep telling me wrong user name/id/pin. What is going on!!!,1,False,Can’t log in at all,aIrporky
650,2019-12-03 01:38:13,Crash after latest updates!,1,False,Cannot open,Aogi Liew
651,2022-11-05 02:03:35,It could be better if any loan including the details can be found in the app,3,False,Mr JIAO,Jiao China
652,2020-12-22 10:41:11,"seem it having some compatibility with apple phone, keep freeze at the company logo page. totally not responding.",3,False,ios having difficulty to open the page,katchan28
653,2020-04-07 06:16:23,The instructions given on the website on how to view cash rebate is incorrect and cannot be followed.,1,False,Can’t view credit card cash rebate,cash rebate fan
654,2020-02-01 04:45:48,Face recognition keeps getting disabled/reset and I still have to key in ID/Password,1,False,Face recognition keeps getting disabled/reset and I still have to key in ID/Password,Cassie_888
655,2019-12-07 03:43:28,"After I update this POSB digibank apps, its keep crashing. When I open wifi, I able to login. Can you fix the problems?",1,False,POSB crashing since 2 weeks,klisysh
656,2024-03-01 11:31:45,Unable to log in. Always not stabile apps. Pls do improvement to strengthen it for users,1,False,Unable to log in,Fast actioner
657,2022-10-04 12:30:04,Fix your notification badge. It is so irritating,1,False,Fix your notification badge. It is so irritating,murinus
658,2022-03-23 16:14:17,The bank starts renaming the account type u have at midnight. Very strange error and will scare u that ur account has been hacked.,1,False,Strange errors every night,Tmlyl
659,2021-11-09 16:22:32,"everytime when i login, and tried to press one of my account it will state “session time out” for no reason and i can’t even access anything, i can’t read my card statements and such. please solve this issue, my friends are also affected by this issue",1,False,session time out,haiyaplslah
660,2020-12-26 01:33:54,Simple and fast. No hassle.,5,False,Great app for banking,Liau KC
661,2021-02-10 11:41:48,i have to keep deleting the app and download again whenever i want to use if not the app will not function it will always be stuck at the posb logo screen,3,False,not working,jjjajjjajjsh
662,2021-02-02 01:51:34,Kept having the digibank alert error saying that it experience some technical difficulties. Now I’m unable to login at all..,1,False,Digibank alert error,guyastronomer
663,2020-05-07 02:33:32,Please check the system. Having problems logging in,1,False,Cannot log in,Faith M
664,2023-03-08 16:15:17,Keep ask me to set up digital token every time I log in to my app. I have already set up before,1,False,Digital token,Kel8889
665,2021-05-12 14:30:20,Unable to use as they keep directing the page to create a digital token,1,False,Unable to use,LCGHelen
666,2021-05-11 22:48:23,Strongly suggest not to use it if you have a choice. Crashes at every instance possible.,1,False,Extremely unreliable ibanking app,ehahn21
667,2021-04-25 07:01:22,App keeps disconnecting and signing out when attempting to do paynow. Overheating issues persist,1,False,Unable to use pay now,HSemiT
668,2021-02-17 04:56:20,Lousy. Every update its getting slow & always timed out. When are going to fix this? We don’t need a beautiful UI. We need a working app.,1,False,Getting Worst.,Ting App
669,2020-12-03 20:24:39,May I know why my screen only appears the POSB logo only?,3,False,Can’t open,celina totoro
670,2019-11-29 10:24:03,Keeps on crashing n page cannot open after update !,1,False,New Interface,Shammk
671,2019-11-23 17:25:05,the user interface of the app is nice and is easy to use but the app itself is TREMENDOUSLY slow.,2,False,slow,chanachachana
672,2023-06-04 20:01:12,Easy breezy.  Saves us so much time.,3,False,Bank app,Ms Asia One
673,2022-05-01 09:25:30,Main page is darkened and has the POSB sign there. Can’t do exit and use any functions,1,False,App not working,glen9000
674,2021-12-23 13:36:32,"horrible after latest update, would give 0 stars if i could. updates are supposed to make the app better, not worse. change the keyboard back to using the phone’s standard keyboard.",1,False,horrible after latest update,kaydenceee
675,2021-11-24 01:35:19,It keeps logging out and saying the service is unavailable.,1,False,Not accessible,iffahfah
676,2021-11-11 12:03:44,"Please fix the bugsssssss!!!!!
Need to log in more 20 times than can make transfer!",1,False,Log in issue,安小菲 axf
677,2021-03-13 04:35:49,Please fix this issue. This issue has been there since september and yet till now it is not solved yet,1,False,Heating up iphone and causing severe battery drain,keyoke1987
678,2021-02-25 10:32:59,The app is broken. Out of 10 time only launch one time since last update. Don’t suggest using it as token. I am using iPhone X,1,False,App won’t launch,Bfreemen
679,2020-12-14 00:02:59,"Hi, I can’t use the POSB digibank after the recent update despite reinstalling and restarting my phone multiple times. Please solve the issue.",1,False,Can’t seem to use the app for iPhone XS,Demetri Yang
680,2020-06-12 01:30:41,Very reliable and efficient app. Doesnt hang or stall. Way to go! 👍🏾👍🏾👍🏾,5,False,Great app,shazwanmchaggis
681,2020-11-05 08:30:09,My iphone 11 pro heats up everytime I use the app. Please improve and upgrade. Thanks.,2,False,Phone heats up when using app,skaksksksndbdb
682,2021-04-15 04:04:47,"Easy to use n fast too! 
Good app !",5,False,POSB app,Iceman6061
683,2020-05-22 10:02:14,"i have been trying for months to create an ibanking account , but it always says "" this service is not available now , try again later """,3,False,can't create an account,hq1ng
684,2020-02-11 16:12:11,"- Face ID authentication removed from app, resulting in manual log in every time 

What was improved about this particular update?",2,False,Where’s Face ID?,Beedoku
685,2019-12-15 13:45:03,have been waiting for the fingerprint login feature to work but it’s been so long and the feature is always unavailable :-( would really appreciate it if that could be improved on for users’ convenience!,2,False,fingerprint login,iwnsoqnncw
686,2022-05-11 16:09:34,"How many days do u need to fix it? 
U Update app to hang the pay and transfer. Few days and still hanging.",1,False,Hang,huixiang
687,2022-01-19 06:53:02,"PLEASE FIX YOUR PAYNOW. Everytime input number, wanna press the stupid number for transfer cannot.. overlap with your number input column.. might as well dun put.. 🙄",1,False,Stupid Paynow function,jaydenchew2011
688,2021-12-03 17:14:13,i keep trying to get digibank access as i already have a posb account but whenever i try to do that it says “this service is it available right now. pls try again later” and when i do try again it still doesn’t work,1,False,digibank acces,anonymous230094
689,2021-11-23 03:30:17,"I’m getting stuck at loading page, and keep timing me out!!",1,False,Unable to login,Cartej
690,2021-06-10 08:42:35,The NAV Planner keeps crashing whenever I tap on it. This wasn’t the case in the older versions.,2,False,NAV Planner crashes app,yiling0025
691,2021-05-18 10:30:24,"When I used the apps, it will always force my iPhone 7 to reboot every time.",1,False,iPhone 7,nes7777
692,2020-12-26 01:08:44,The app has not been working since iOS 14.2. Who to contact?,2,False,The app has not been working since iOS 14.2,Breedomcha
693,2020-12-02 16:02:34,Have been like that for 2 days for me. No transaction can be completed online.,1,False,App stuck on load screen.,Honsho
694,2019-12-08 15:40:17,Keeps crashing whenever I try to open the app.,2,False,App issue,Ridhwan Muhammad
695,2019-11-30 10:13:47,"Unable to use the app after the update.
Please have a look.",2,False,Error,Zul Zeeko
696,2023-11-24 12:18:36,Too many time ask for feedback.,1,False,Feedback,Wakdin
697,2023-07-01 09:27:57,Problem logging in. Please fix it.,1,False,Log in issues,zoəy
698,2021-01-22 07:54:17,"Each time i tried to open the app, it just freezes. Frozen.",1,False,Just freezes!,siac138
699,2021-01-21 12:04:31,Can only open once! After that cannot open already!,1,False,Cannot even open the app,JonathanChua
700,2021-02-21 04:30:45,Very effective and fast with clear procedures to inform receipients,5,False,Transfers,F Tann
701,2021-01-09 14:39:07,"Been trying to access, only was informed that Maint is on 10th jan. But 9th jan I wasn’t able to use it to do any transfer. Not the first time anyway so will do a review.",1,False,App down,Ic3heat
702,2020-01-29 03:03:04,App keeps crashing when trying to make a future dated transfer.,1,False,Crashing,pobpah
703,2019-12-06 13:18:33,"Very frustrating! I kept having issues now. I need to setup again, really don’t know what happened to the apps! Pls rectify soonest!",1,False,Can’t use apps!,Jennygtf
704,2019-11-29 05:44:12,The app keep on crashing after the latest update. Pls do something about it.,1,False,Update does not work,ija.aras
705,2021-11-23 14:46:21,Got problem when log in and alr try whole day ! Please fix it,1,False,23nov2021,sincs96
706,2021-11-14 04:04:10,"No need say much, when will ya fix this bugs",1,False,Annoying Auto Log out,wanozxc
707,2021-03-21 05:26:28,"Whenever the app is in use, phone temperature raises rapidly within seconds. Please look into this issue.",1,False,Devices heat up while using app,iceyeeuman
708,2020-07-04 12:07:10,The app hangs/stuck in loading mode when keyed in OTP... Please fix,3,False,Hang,Sy0206
709,2021-01-05 05:05:18,"Its not working in my iphone 11.
Its just appears a frozen logo of posb but cannot access.",2,False,Not working,hdudjdjdhdhdhdj
710,2020-12-16 02:51:05,Been uninstalling and reinstalling yet unable to load,1,False,Unable to load,desmondxs
711,2020-11-29 14:22:04,Poorly designed on the new digital token. I’m not able to access my account for some adjustment.,1,False,Poorly designed New digital token,Czonggen
712,2020-11-20 11:50:06,I can’t use this apps anymore after changing to iPhone 12 max pro any solution?,2,False,Posb app,scklaw
713,2020-11-19 13:00:13,"This app is heating up my phone for no reason, not sure what is happening behind the scene. The developers need to do a better job.",1,False,Heat issue,EndlessDevils
714,2019-12-12 01:47:05,After the new update my posb app been crushing down  it doesn’t open,2,False,App keep crushes,Kia keng
715,2020-04-11 21:20:40,App crash after i clik purchase fund. Tried to restart my app and phone still did not work. Please look into this.,1,False,App crash,bpobiesss
716,2019-12-03 13:04:18,Singapore. 1st world country. FinTech all over. Technological advancement is sublime... but cant even run a banking app thats more than a year old?,2,False,Buggy,depressed as usual
717,2019-12-04 16:41:12,"this Apps already screwed up crash disaster for more than week
but still no update",1,False,Shame On You,fe_19
718,2019-12-03 07:52:14,The app keeps crashing on my iPhone 11 Pro after the update..,1,False,The app keeps crashing after the update,catony2008
719,2019-11-28 08:24:17,After update can’t even use at all. Opens app to see it crash 5 seconds later.,1,False,"Can’t use, keep crashing",Ciaelea
720,2022-10-15 00:48:00,Very easy to use. The UI is good.,5,False,Chiong Sen,Pipibear
721,2021-11-15 11:34:24,Keeps timing out after log in,1,False,Time out issue,CYjayjay
722,2021-11-09 21:41:03,I kept getting timed out after logging in pls fix,1,False,Getting Timed Out after logged in,Mr Dugsrkn
723,2021-03-03 23:10:50,"When I want to log out that means I really want to log out, why do you people keep asking again?? 😩😩😩",1,False,log off,Khairulizat
724,2021-01-01 16:32:37,It takes too long to open .,1,False,Very slow in iphone,gscbrjkfxssf
725,2020-12-29 06:18:49,I am not able to open your app and even on my new phone it is still de same.,1,False,Cannot open app,Sofistiqa
726,2020-12-14 23:53:57,I bought new iphone 11 and software is 14.2.1 but why I can’t use POSB digital app? Can’t open on my phone even though I opened internet.,1,False,Can’t open POSB digital app,Than Htut Shwe
727,2020-03-12 02:53:47,It showing logo for 20 seconds,1,False,It takes almost 20 seconds just to go to the first screen,KatroMan
728,2020-02-06 16:33:38,"the app kept saying that the service is unavailable, so I can’t register and make a new account.",1,False,can’t set up account,Star the coolar
729,2019-11-06 16:24:37,The app has been down for days and I’ve been unable to make payment transfers. Please fix this issue ASAP!,1,False,App down for days??!!,sigh.dr123648
730,2023-10-23 17:26:06,There is no option for me to see my saving account estatements of past 1 year. Please advise,1,False,Bank statement,yappysea
731,2021-05-17 02:22:35,Why you apps always have problems?,1,False,"Why can’t login , still sot out!",Francsca Mok
732,2020-11-29 11:04:43,Please check on this,1,False,Cannot work on the latest iOS version,testingan
733,2020-11-16 00:32:51,Used to work on my previous XS max but couldn’t even set up digital token on my new phone.,1,False,Doesn’t work on iPhone 12 Pro Max,tuy21
734,2020-02-12 11:35:12,I can’t seem to login after iOS update. Face ID all gone. Digibank pop up saying having issue with manual login,1,False,Issue login in with app,hahagerl
735,2019-12-02 03:12:38,"Please fix it, what problem of this ? Now totally can’t open the App !",1,False,New update after installing always breakdown,敏妃
736,2023-01-17 00:04:33,"Everytime I login, the app asks me to set up digital token. Is that normal?",3,False,Digital token,XR1234567
737,2022-10-26 23:45:14,Latest app update issue see title.,2,False,Why Face ID not working,Ocean geek
738,2021-08-05 09:14:46,I like the peak balance,5,False,Peak balance,rhemz_melita
739,2021-11-24 03:58:31,"As the title suggest, POSB app is always down and services not available.",1,False,Always service down,CliveLHW
740,2023-01-12 18:49:28,They’refin,5,False,Thumbprint ID was very convenient,element lad
741,2020-12-09 10:21:23,Serious bug since I installed IOS14.2,1,False,App takes forever and doesn’t load!,xspecies
742,2020-11-23 00:26:23,"I try to open the apps but it hang 
Been restart reboot and deleted apps and download apps 
Still can’t use at all 
Can anyone help on this , I can’t even do my bank transfer now . Any update or assist on this 
This happen on sat 
I use my spare phone to download the posb apps also cannot open 
It just hang in the apps",1,False,Hang,Andytanlc
743,2020-11-11 15:35:13,This app requires an ib token which is a waste of plastic. The app crashes way too many times and it is a hassle to transfer funds.,1,False,The most inconvenient app EVER,Sufeia
744,2020-09-09 08:15:01,Not able to login to POSB digibank mobile app after the update. Using iPhone X,1,False,"3.10.2 after update, not able to login",WD PT
745,2019-12-04 15:06:30,Was trying to login into my account and was straight send back to my home screen.,1,False,Please update the app.,OreoTime
746,2021-10-27 06:02:33,👍👍,5,False,Fast n easy !,Twinf
747,2021-11-09 12:58:39,Just logged in but keep getting session timed out. Cant do anything,1,False,Repeated session time out auto logout,Ricenzca
748,2021-05-01 08:00:17,"iPhone 11 Pro Max overheat like crazy when using this app. This is unacceptable, please fix this lousy overheat app.",1,False,Overheat phone like crazy!,Barkelie
749,2020-12-12 03:25:26,It’s been almost a month this app has rendered unusable since its last update. It’s ridiculous. Please fix it.,1,False,Unusable app,Polluxz
750,2020-12-01 08:12:17,The app stuck when open it.,1,False,Cannot login recently,aviva user 1
751,2023-01-04 04:12:22,Keeps asking me to set up digital token every single time I log in,1,False,Digital token. Enough is enough,shaineeee
752,2022-10-26 02:07:07,"After updating to iOS 16.1, Face ID login does not work. It says service unavailable. Pls update your app.",1,False,Face ID doesn’t work with iOS 16.1,Dayna N
753,2021-11-24 04:48:13,"Can you please fix the bug, everytime I need to transfer money from this app, ALWAYS HAVING PROBLEM",1,False,FIX THE BUG,Iynixti
754,2021-02-12 15:18:19,"This is a good app but it keeps on crashing and disconnecting. When you need it the most, it crashes!!",1,False,Keeps on CRASHING,therisingeagle
755,2021-01-03 04:26:59,It’s been months. Probably since October last year. Stupid app.,1,False,"It sits at the opening page, can’t log in",bhav1503
756,2020-12-30 10:26:13,The app is unable to load on my mobile device. It’s very fustrating,1,False,App unable to load,Mr Bran Chua
757,2020-12-07 15:02:31,Terrible app. Always can’t login and use service when needed.,1,False,Service unavailable,Davidzxc
758,2019-12-08 18:50:00,I need to authenticate my transaction through your app. How am I going to authenticate if the app keep on crashes. Please do something asap!,1,False,Posb/Dbs please fix it,AshFxShakur
759,2022-07-14 03:03:14,"Given current technology , surprised this is the only bank app that doesn’t support Face ID.",1,False,No Face ID,Brandonkohbk
760,2019-12-01 15:01:06,One of the best and most stable iBanking apps!,5,False,Great app,Neeraj Pattani
761,2021-11-24 03:04:23,Doesn’t load every time I need to make an urgent transaction. Clown app 🤡,1,False,Slow,Hsbdbixbs s s
762,2021-09-28 05:34:12,App instantly crash upon login,1,False,Unable to login on latest IOS 15,nicknameistakenwhat
763,2021-09-15 12:55:13,Often timeout within secs after login.,2,False,Atrocious app,Jig54w
764,2021-03-11 10:56:34,Once open the app Cz my phone hang and can’t even close the app! Need to reboot my phone.. pls solve it..,1,False,Terribly app.. open and just hang it there forever,Iloveapp_happy
765,2021-01-29 17:31:11,Pleas fix your paynow function. Apps shut down when enter phone number,1,False,Paynow issue,non POSB
766,2020-12-16 03:12:32,The recent update broke so many things on the app. Even authenticating lags so badly.,1,False,Lag lag lag everywhere,Bob Syihabuddin
767,2020-12-02 04:15:14,I downloaded and redownloaded several times but still not working. please resolve.,1,False,not working in Iphone 12 pro max,xhoeibelwpw
768,2020-11-30 14:45:49,"After update, some PayNow contact can but some cannot. Have no issues at all for PayNow in the older version of the app!",1,False,PayNow,junqi_12
769,2020-06-11 10:04:12,"Lately , i am unable to open the app. It keeps crashing. iPhone 7 user",1,False,App keeps crashing,Carotcke
770,2020-05-02 09:47:45,Delayed till date having issue,1,False,Face id issue not fix for a year,Feroz Flique
771,2019-12-07 11:36:56,Finger Print & Peek balance settings gets cleared after few hours back to login via standard user name password entry.,1,False,Finger Print & Peek balance,Toroplus
772,2023-10-08 00:26:38,"User Friendly, Simple.",5,False,POSB DIGITAL,Geoffabe
773,2023-06-04 05:05:59,"Lousy app. 
Doing a mobile pay now transfer at a store.
This app sent the otp to my email.

Why don’t you people send the otp using postal mail to my home address? 

Don’t even think about user friendly.",1,False,Don’t think about user exp!,superskyfire
774,2022-12-17 04:21:08,Poor.  FaceID does not work even even after enabling numerous times.  Keeps resetting.,1,False,FaceID not working,Wokayy
775,2022-07-30 02:43:39,Expected better,1,False,Atrocious notification amount and descriptions,Skinnnnn
776,2021-03-10 14:57:30,i can never get pass the loading screen after logging in once. i have to always delete and re download just so i can use the app. pls fix this its getting really annoying especially when im in a rush,1,False,always on loading screen,yjhkith
777,2019-12-01 04:54:17,I can’t do any transaction or services online because the OTP is not working. Or if I received it’s half an hr later. Please rectify.,1,False,OTP is not working or always lagging,wjonh
778,2019-11-29 11:04:04,Application is closed automatically when it is launched at every time. Try to resolve it ASAP.,1,False,Application is closed!!!!,Komyeik
779,2022-10-26 06:21:33,"Can’t access app with Face ID after update to iOS 16.1. 

Can only log in with PIN number…",1,False,Face ID not working,Limmark
780,2024-02-07 22:16:17,"5⭐️

Highly recommended 

Friendly 👍

Thank you so much!!",5,False,Awesome,Axis Joker
781,2022-10-09 06:55:06,Phone app treading is too slow,1,False,Phone app treading is too slow,hong seng sg
782,2021-02-18 09:26:43,"everytime i want to use the app, so many problems arises. security problems etc etc, sometimes i cannot even log into the app to make payment / transfer money. please fix",1,False,so many problems,srfhalisya
783,2020-12-31 10:17:11,Can’t open both POSB and DBS app but can open PayLah! App. Is there anyway to solve it?,3,False,Can’t open app,Zooombie987
784,2019-12-05 01:31:03,App keep crashing whenever open. Can’t even login. This is how a bank does its app?,1,False,Crashing,aLvIs1988
785,2019-11-28 07:25:35,Please fix it. Cannot open yet.,1,False,Crash in latest version,Aung Myo Myint
786,2023-06-19 15:11:41,Fantastic app,5,False,Fantastic app,abel88
787,2022-10-23 08:57:45,App unable to use Face ID on my iPhone XS Max software 16.1.have try many times setup,1,False,Unable to use Face ID log in,BC YEO
788,2022-01-16 06:18:24,"Log support - still not resolved
Can’t even login
It creates a lot of inconveniences!",1,False,Can’t login,SlicenseAngel
789,2021-07-26 11:17:37,"As above. Phone will heat up at the back whenever the app is opened. This caused other apps to be unresponsive and the only way is to restart the phone. 

The phone was responsive after uninstalling the app. 

Please enable OTP from SMS. I CANT BEAR TO HAVE THE PHONE BECOMING UNRESPONSIVE AND EVERY TIME HAD TO RESTART. 

NO WAY GOING TO reinstate the app.",1,False,iPhone 11 Pro Max heats up,Johnny wisse
790,2021-04-13 17:14:30,DBS multicurrwnxy account disappeared and I had to download DBS app and reset my accounts and 2fa again. Hassle.,1,False,My DBS multicurrency account disappeared,fdjjmdkgknw
791,2021-02-04 20:32:47,Lately I have to delete & reinstall every time when I need to login to use POSB app ! Kindly look into it & resolve the issue !,1,False,POSB APP is getting worst !!!,Happy Eve Choo
792,2020-04-02 01:47:42,Jesus,1,False,"The app takes ages to load, i might as well go to my web browser",anxiousone
793,2019-12-03 01:23:33,Just updated the app and now I can’t open it. The app keeps on crashing on my iPhone 6S Plus.,1,False,Crashes,123the?
794,2020-12-31 05:56:43,App is not responding just a white screen,2,False,App not loading,Paasda
795,2021-02-14 03:31:14,"iPhone 7. To open the App, hv to restart the phone to activate the App. Started to experience this sometime in  Aug/Sep 2020.",1,False,Hard to open App,Test1million
796,2021-01-07 23:28:25,"Been hanging at loading page, pls fix it.",1,False,Hard to open apps,mwsm70
797,2021-01-05 06:19:21,"After update to vs 5.0, app fails to open on my iphone.",1,False,App can’t open after the update,erisedz
798,2020-11-19 03:39:13,"Not difference in problem encountered with DBS app, cannot launch at all since 4.1.1 and now 4.1.2 on iOS 14.2",1,False,Exact same problem as DBS app,Josephfoo
799,2019-12-14 14:21:06,Service unavailable,1,False,Two words,App is so trash
800,2021-05-15 15:30:47,For seamless payments in SG,5,False,Debit card holder,Jacksonbm93
801,2021-09-23 13:28:36,Both POSB and DBS digital bank app keep crashing out!!!  Please fix it ASAP!!!!! It’s just so inconvenient!!!!!!!,1,False,Unable to log in!!!!,94jane
802,2021-06-06 02:36:24,ALWAYS hit with API error when doing FAST transfe,1,False,Trying to prevent customer from transferring money out,whatevernameiwant
803,2023-07-12 13:48:48,可以有华文就更好了！,5,False,增加华文吗,wwerrtyygffdaxcvvbhjhd
804,2021-03-31 10:45:53,"Days to days worst and worst
Always on maintenance.. very hard to get thru when need payment to be made
Lousy apps",1,False,Posb ibanking,RichBabyGurL
805,2021-02-14 08:32:06,Look of the app is badly done. Some size adjustment of the icon will do some help to reduce scrolling.,1,False,Look and feel is bad.,King ace 79
806,2021-01-26 12:54:11,This banking app heat up the phone since iOS 14. It is now iOS 14.3 and many app revisions and still no fixes,1,False,App heat up the phone since iOS 14,lornranger
807,2020-10-17 14:10:04,"i logged in to see $30 missing, then when i logged back out and back in again, its there?? then when i tried logging in again, it’s missing? ridiculous.",1,False,changing my own bank account balance??,kierzzzza
808,2019-12-07 07:55:08,this app is always crashing despite countless times of reinstalling. Please update,1,False,Crashed,penggat
809,2019-12-03 06:08:24,App keep crashing. Unable to open after update.,1,False,App crash,wa lao
810,2019-11-29 07:59:42,This app is crashes totally cannot use now,1,False,Not working,hanifhusin23
811,2020-09-22 02:23:26,Very convenient. I like it!,5,False,Posb digibank,Never so good
812,2021-11-17 06:08:47,"“For your security” it has been timed out

What’s going on here?
Keep logging out, the moment press transfer, press check transaction…like seriously

Do you even test before updating",1,False,Keep logging out,disappointed annoyed customer
813,2021-11-02 19:44:42,Want to update but can’t and I can’t use the app because of it. This is stupid,1,False,Update,Andyfu1818
814,2021-07-08 07:08:41,This app overheats both my iPhone 7 and iPhone 11. Please get it fixed. It’s really unacceptable,1,False,Overheating,Low scores
815,2021-03-17 02:43:14,"Shows an error, hasn’t been fixed",1,False,Unable to send payment using Via Paynow VPA,CHSSZX
816,2020-12-08 10:48:25,The app just gets more broken with each update.,1,False,Broken app,Amanda SmileyFace
817,2020-12-03 04:31:40,So long no updated. Can’t use the app for more than 3weeks in iPhone 12. Very lousy,1,False,Can’t use the app,ဖိုးေဇာ္
818,2020-09-29 11:21:21,All is good easy to navigate.,4,False,Posb,shavcenko
819,2020-09-16 02:13:13,Excellent and efficient services!,5,False,Review,G.T.HO
820,2020-08-22 10:50:59,Awesome,5,False,So easy to use,RoszzKing
821,2020-09-08 03:52:52,Love this app,5,False,Excellent Service,nutanrai
822,2020-02-19 13:51:27,"This service is not available right now..
For the past 2day, after I perform a paynow.",1,False,Can not login,Bchchengsg
823,2024-02-07 13:26:59,Please update the app to remove closed positions like T-bills and sold stocks or funds.,2,False,SRS,The Hong123
824,2022-12-19 16:00:05,Unable to sign up for digital token after login to POSB apps,1,False,Unable to sign up for digital token,Kelyn Ho Mei Yi
825,2021-02-01 07:56:02,Solve your technical issues glitches that happens daily for goodness sake. A banking app that got so much glitches.,1,False,Lousy app,lab_bit
826,2023-10-05 14:59:08,如果有华语就更好！,5,False,如果有华语就更好！,liaoczh
827,2020-04-16 03:16:24,My bank account doesn’t have as much as your first picture.,1,False,It’s a scam,dabeliew
828,2020-02-12 22:49:31,"For whatever reason, its UX gone bad",1,False,Quick Balance button removed,ahmadzuhairi
829,2021-09-25 04:34:14,pls fix the keyboard in the next update thank you!,3,False,login interface,commesocks
830,2021-11-23 10:30:47,Doesn’t work proper most of the time,1,False,Doesn’t work,Robin386
831,2021-11-11 15:57:46,App keeps prompting me that service has timed out upon login or through paynow.,1,False,Hopeless,Morehandsome
832,2021-03-25 09:46:22,..,2,False,I always have to delte and download back to log in,Amir Gaffor
833,2020-03-20 15:46:46,I think there’s an error with the app. Please look into it.,2,False,Error,MsNigh7mar3
834,2020-12-24 13:27:16,Stuck or cant open,1,False,App often stuck,RainSnowDove
835,2020-02-16 05:23:05,I tried to put an opt no it keep saying that not on the service,1,False,Poor,melgasia
836,2019-12-04 07:21:05,App keep crashing after latest update. Unable to use it,1,False,App keep crashin,Ahywudg
837,2019-11-29 12:51:24,"Most worse bank app, always stuck at sms OTP page, can't received any OTP.",1,False,Most worse bank app,Sfdshsdf
838,2022-04-27 10:03:48,Great app when it works. Doesn’t work 90% of the time hence the 1 star rating.,1,False,Meh,Alysaa12345678910
839,2022-01-16 00:01:25,Paynow for phone number not in contact does not work for iPhone 13 pro max,1,False,Paynow,Emadine
840,2020-04-21 13:05:19,Very efficient,5,False,Supportive,Vickyjacob123
841,2021-11-27 08:27:29,"I have 2 accounts, POSB and DBS. 
I wish to use only POSB Digibank but it keeps going into my DBS Account, which I don’t want. Please help.",1,False,POSB Account,dahonbag 20
842,2021-11-09 06:32:53,"keep receiving the above message, cant even send money through the app anymore because it keeps logging me out?",1,False,"session has timed out for your security, please login again",-JingWen-
843,2021-01-23 07:50:43,Using iphone 8 plus,1,False,Cannot even open,kennethotj
844,2021-01-11 03:29:19,App always encounters technical problems just when you need it urgent,1,False,Very unstable,Arislocote
845,2020-05-27 00:58:43,Very Slow on laucj itself,1,False,Slow and Laggy,itsNewForMe
846,2020-05-22 00:22:20,"once the app demands for my OTP and I enter it, the loading animation will freeze and I literally can’t online bank.",1,False,unuseable,00jin
847,2019-12-04 03:37:07,For some reason I can’t go in POSB app anymore. App closes by itself,2,False,Bug?,Even though I love this game
848,2021-09-30 16:05:32,Stop pushing ads…or least give us an option to disable it,1,False,STOP PUSHING ADS,JJJJJJJJJJ12345678910
849,2021-09-22 15:01:13,Disappointing. How to get help?,1,False,App just crashed for no reason,YoggyLM
850,2021-02-28 06:07:47,"iPhone 12 (iOS 14.4)heating up while using this app. 
Heating up in less than a minute of usage.",1,False,iPhone 12 heating up,CWL67
851,2020-11-09 02:16:46,"Very disappointed that this app does not support iPad use. It appeared as a shrink screen on the iPad, like in a mobile phone.",1,False,POSB Digital is not for iPad,AlanC@SG
852,2020-02-12 03:00:30,"Personlisation lost again, again & again ....",1,False,Personlization Lost,poor digibank user
853,2024-03-11 06:02:40,Login is long process of setting up Digital Token every single time. Really not Smart Banking using the POSB DBS App.,1,False,Digital Token,Dada426333
854,2023-10-14 20:57:39,Keep prompt to reset password... Nowdays app lousy.. Many issue..,1,False,App keep reset password..,J1122008475
855,2022-03-19 09:26:03,"QR from photo library don’t work, pls resolve",1,False,"QR from photo library don’t work, pls resolve",0coffeebean0
