,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
102,6450b164-734c-4a0b-9868-ffd9b163a615,To Ricky,https://play-lh.googleusercontent.com/a/ACg8ocLsjgf_gnLlB0HeDaVMU3DFhBYD5kPrA_yCH7b4dZDFYVldPw=mo,App got problem can't login,1,1,,2023-09-08 19:42:58,Hi Ricky! We'd love to look into this. Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,2023-09-08 20:39:00,
103,dadba2b9-17f8-423b-8834-e2af1d957bc0,Edwin,https://play-lh.googleusercontent.com/a-/ALV-UjVW81AgyHbq8SfmUzMhZQSkBciQVmqDGZC7tOpqRN2NjkbmpbOx,"Stuck on Oops, something went wrong page when opening the app, while overseas. I can't imagine if I was in a urgent situation and my banking app failed like this. No way to access funds through a browser too means you can't do anything at all other than hope the problem is fixed soon. Put what you can afford to lose.",1,13,2.10.1,2023-09-08 06:35:27,"Hey Edwin, we're sorry that you are experiencing issues with our GXS app. Kindly reach out to us via our 24/7 hotline at (+65) 3105 2055 so we will be able to assist you. Thank you! 🙏",2023-09-08 09:03:11,2.10.1
104,8ffeb707-e27a-42f0-8ae7-811d96e4dbe1,Zen,https://play-lh.googleusercontent.com/a/ACg8ocJLIYFEi6AUob2LCN51snvDA-KkFb1KPdlIjLdk7SXQ3Nyahw=mo,Same cannot open the apps now... What happened?...,1,1,2.10.1,2023-09-07 20:00:31,Hi Zen! Apologies for the GXS app trouble. We're here to help! Please contact us at (+65) 3105 2055 or email help@gxs.com.sg with your contact number and a screen recording of the issue. We'll investigate promptly and get back to you. Thanks!,2023-09-07 20:20:43,2.10.1
105,2e308261-d832-496a-9665-77de468cb396,znyew,https://play-lh.googleusercontent.com/a/ACg8ocL4Qaw7deJmBAF2Pimfm8AguVCNFznybnAXv1MQ1NqHJcYRVQ=mo,Unable to open all of a sudden when I try on 7 Sep and only stuck in loading screen,1,1,2.10.1,2023-09-07 18:06:29,We are sorry that you are experiencing some issue with the app. Please reach out to us via our 24/7 hotline at (+65) 3105 2055 so we will be able to assist you. Thank you! 🙏,2023-09-07 19:26:23,2.10.1
106,4740d619-59e7-4d26-8ae1-66bbdf363009,Kelvin Goh,https://play-lh.googleusercontent.com/a/ACg8ocK3o4smMifRP7QukJcw0kU3jG5jSHBVEYwjQxwWnCg6upcV2A=mo,False promise so fast change interest rate,1,2,2.8.1,2023-09-06 19:27:37,"Hi Kelvin! We hear you and always striving to improve. We recognise our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a.🙏",2023-09-06 20:56:53,2.8.1
107,a1c274de-3ee8-426c-b2f5-ae852b520e9b,Garreth Alvin Chan,https://play-lh.googleusercontent.com/a-/ALV-UjVyiy_9Hi9PYqxTbVzaeOmxjNpG96yMepNQmQsqRXlSmfo3LhXt1w,Unexpected error when trying to login. Kindly fix this issue ASAP.,1,2,2.10.1,2023-09-06 13:04:08,"We're sorry to hear this, Garreth. Please get in touch with us at help@gxs.com.sg with a screen recording of the error, along with your contact details so that we can reach out to assist you. Thanks! 🙏",2023-09-06 13:39:42,2.10.1
108,d381dd88-da53-4474-91c9-a2eb6812e9b2,Brad Pang,https://play-lh.googleusercontent.com/a/ACg8ocKziGflVdK54Tma5gcbDCcvzZBVoP2rXhHdFsNJ4yYJ3XpDXQ=mo,"Unable to open app. From other reviews, seems I am not the only one. How to trust this bank?",1,2,2.10.1,2023-09-05 20:04:06,Hi Brad! We're really sorry to hear about the trouble you faced while using the GXS app. We want to help you out as quickly as possible. Can you please get in touch with us through our 24x7 hotline at (+65) 3105 2055 or shoot us an email at help@gxs.com.sg with your contact number and screen recording of the issue?,2023-09-05 21:00:52,2.10.1
109,a5c62138-75f8-4b1e-b299-cada670971ee,路過的天才,https://play-lh.googleusercontent.com/a-/ALV-UjVs7vHBd9BmUh89hsE9nM1SOj5gbtTdaEoq3byUzzEvenZBSZ7lMw,Cannot log in!,1,2,2.10.1,2023-09-04 23:50:21,"Hi there! We're sorry to hear this. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-09-05 00:25:23,2.10.1
110,afe4dc84-9a5b-41ed-88f0-52f099f65507,Lucius,https://play-lh.googleusercontent.com/a/ACg8ocKJdw7XHnnyFwKyt0pMIx_YiKwBSwfcRm4cAfcLjNJwHbVK0A=mo,Unable to use biometrics,1,1,2.9.0,2023-09-04 02:00:41,"Oh no! We're sorry to hear this, Lucius. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-09-04 03:08:08,2.9.0
111,ebc1ce4f-120f-4707-9070-c4f4292b67f3,Fadli Matswan,https://play-lh.googleusercontent.com/a/ACg8ocKmazdN-vqSOHAGG-nJoiOMuaZzh2iJWq_VlwZ6QFYUj6Pciw=mo,"Cannot login all of a sudden. Tried to uninstall and reinstall. Still no changes. What do i do here? I've got a pending repayment due. And if this continues, i will mostly probably be charged the late interest due the the app have login issues.",2,3,2.10.1,2023-09-02 10:11:56,"We're sorry to hear this, Fadli. Please get in touch with us at help@gxs.com.sg with a screen recording of the error, along with your contact details so that we can reach out to assist you? Thanks! 🙏",2023-09-02 10:44:27,2.10.1
112,16dfb0c6-d259-45e5-a372-2f8beaab01d5,Nur Atiqah Ismail,https://play-lh.googleusercontent.com/a-/ALV-UjVnoWFrbu537R4xNOA5pdvMBZMO4qidOZi5pot7y3BcfF93YxCk1Q,"Cannot seem to open the app suddenly. Did not install new apps or change any setting on phone. Tried uninstalling and reinstalling still no avail. Although your CSO has been trying to rectify, it is still unsolvable. Sad, as when it first came out, I was the one of the many who applied in the beginning stage. Your services helped me. But now I have no access to it.",1,55,2.10.0,2023-08-31 09:31:06,"We're really sorry to hear about this.🙏 Your feedback is important to us, and we're committed to making your experience better. We understand that you've already reached out to our hotline, and we're hopeful that the matter will be resolved in a timely manner. Feel free to contact us at (+65) 3105 2055 if you need further assistance.",2023-08-31 10:44:28,2.10.0
113,7ae69016-1293-467f-8512-6685cd6ae7e1,Joselyn Tan,https://play-lh.googleusercontent.com/a/ACg8ocJglSYe4A-TTzjAUQjuElemmUOjb2rmEju5rMkq8l_lsX23QA=mo,Am trying to redo application. So i closed account. Now cannot re open. Quote lost in space,3,2,2.9.0,2023-08-30 09:38:19,"Hi Joselyn! Please get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can reach out to assist you. Thank you!",2023-08-30 10:36:19,2.9.0
114,44d46564-9e29-4b0d-890e-3f6a5808685c,MaP Undey,https://play-lh.googleusercontent.com/a-/ALV-UjXB8GEErwDK9_IrPQeiTnn9_NJeimyv82MjvHHUPVJhE3EhzEc,"Just found out that they are reducing their interest rate to a pathetic 2.68%. don't like this bait and switch marketing strategy, lure us with high interest rate then suddenly drop the interest rates once they get enough sign ups. [Update] Whats the point of increasing the main wallet interest when no one puts money there? Its not like you're increasing it back to 3.48% right? The pt is the big reduction of the Pockets interest rates which is the key thing that people arent happy about.",1,4,,2023-08-29 17:19:51,"Hi there! We're always striving to improve. We recognise that our customers use GXS for Grab and Singtel Dash transactions to earn 1.2x reward points from eligible transactions, so from 17 August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. and the Saving Pockets will be adjusted to 2.68% p.a.",2023-08-07 15:43:43,
115,4ccea9d0-21f6-455d-b8dc-5525c0cef545,Vincent Wong,https://play-lh.googleusercontent.com/a-/ALV-UjWHI8LzjROC7jyYqzCoEKYBb0Mm-QrcxFvwtlnZbxhhBNGBJSe4,Was rejected without details,1,1,,2023-08-28 20:06:12,"Hey Vincent ! Could you please get in touch with us at (+65) 3105 2055? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details so that we can take a closer look into this and advise you further.",2023-08-28 20:26:19,
116,1018e8e9-92ad-44cc-b396-06a1a1d68cc8,ganesh nesh,https://play-lh.googleusercontent.com/a/ACg8ocLC9jDeaKZbPA3Mqfy7ea_snBFlKGQZNDMKWQQEvvomiM4FfQ=mo,Firstly i can't even log in shows some error n stuff haiz,1,1,2.9.0,2023-08-27 15:13:21,"Hey Ganesh! That's not the experience we want you to have and we're eager to make things right for you. Do send us a screenshot of the error at help@gxs.com.sg along so we can address the issue and improve your experience. 💜 To optimize your experience with our app, make sure you've downloaded our latest version of the GXS app too! 🙏",2023-08-27 15:48:19,2.9.0
117,187bd658-b616-4774-8cdf-84b504491f8c,AKIDA ARIFFIN,https://play-lh.googleusercontent.com/a-/ALV-UjXt-AmMVWomuRX0cnYQv63-Ppp4Q8dDdP4Cxf6REGzm3nw_emj0,Cannot open the apps. Why partner with Grab? Useless app,1,0,,2023-08-26 13:13:06,"That's not the experience we want you to have, Akida. Do send us a screenshot of the error at help@gxs.com.sg so we can address the issue and improve your experience. 💜 To optimize your experience with our app, make sure you've downloaded our latest version of the GXS app too! 🙏",2023-08-26 13:47:00,
118,99ceba9d-17b9-417b-a473-7e7999bd7ca2,Muhammad Suhaimi,https://play-lh.googleusercontent.com/a-/ALV-UjXlkV-PALXLzCQ6YQFi_LD945kb8Y7scUd0e_Alvkkrp1VOKtaE,"An absolutely rubbish apps, with zero chance of getting loan approval, totally useless",1,2,2.9.0,2023-08-26 07:06:41,"Hey, Suhaimi! We're sorry if we couldn't offer you a FlexiLoan account at this point in time.

Please be assured that all applications are subjected to GXS Bank's approval, and goes through an evaluation process which is aligned with our internal requirements. We appreciate your support and understanding.🙏",2023-08-26 08:09:19,2.9.0
119,d2927f59-048b-4e04-a333-a8e470bbaafe,Ati,https://play-lh.googleusercontent.com/a/ACg8ocJurYLPkh2CLhJxfyLj616kUUPUPbmS0BHoYahUvv-hXetFeQ=mo,Have not even tried already failed on me. Just to download has the error and ask to download again .. 😔,1,2,2.9.0,2023-08-25 08:27:39,"Sorry to hear that, Ati. Do send us a screenshot of the error at help@gxs.com.sg so we can address the issue and improve your experience. 💜 To ensure you're getting the most out of our app, ensure you've downloaded the latest version of the GXS app. Also, keep in mind that for your security, our app won't work on rooted or jailbroken devices. 😊",2023-08-25 09:13:58,2.9.0
120,e9264c8c-89b0-4eb9-b9e1-082b9bc44860,Goh Hang Boon,https://play-lh.googleusercontent.com/a-/ALV-UjViWRqGPyZ9_QAwLsOTRmb8MSvMZu5QA5IJ7qljNZQkKcNOAec,"The apps cannot make it. I tried to apply for a loan. After filling up all the forms, unable to proceed after the last question, are you a US citizens. The next button does not pop up be the answer is yes or No.",1,3,2.9.0,2023-08-24 14:04:32,"Hey Hang Boon! Sorry to hear about this experience. We love to get this sorted out quickly for you. Please email us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can reach out to you. Thanks! Have a great day!🙏",2023-08-24 15:22:24,2.9.0
121,6a439246-1970-455b-b2e6-920d6e215624,Prakash Gunasekaran,https://play-lh.googleusercontent.com/a-/ALV-UjVFJ2sRwrca7BDntSAIqGv1E4elNTMkV-WiUduDwCr036UdWq_HBA,"Only Singaporean can apply for loan, good if everyone can apply.",3,2,,2023-08-23 12:01:42,"Hey Prakash! Thanks for your interest in our GXS FlexiLoan! 💜 At the moment, we're open for Singaporeans and Singapore PRs to apply. Rest assured we do understand your keen interest and will work with our team to explore the option of opening up our applications to more users. Stay tuned to our website or social channels for the latest updates! 😊",2023-08-23 12:50:32,
122,84408805-3ca0-4058-812a-0dcefe738a6b,Alex Ng,https://play-lh.googleusercontent.com/a-/ALV-UjWzdfZBRP3eS2Hdm4YNyXoiLdWVa7INxn5ipuTW7_UNesS4lgGj,Rates are not so attractive already,3,1,,2023-08-22 00:44:58,"We're sorry that you feel this way. Your feedback is important to us, Alex! We'll strive to do better for you! 🙏",2023-08-22 09:20:53,
123,ca75b446-4c8f-4cd4-8dfe-6a0c32d8d41b,Lyn Feng,https://play-lh.googleusercontent.com/a/ACg8ocJutNxpSz3LAKRB2M55SZVhtxBFwv1ESzU4P6tuYOrreZ95UA=mo,Reduce interest rate in less than a month. Waste time open account here.,1,1,2.9.0,2023-08-18 22:20:41,"Hi Lyn! Thanks for sharing your thoughts with us! We're always striving to improve, and your feedback means a lot! 🙏",2023-08-19 20:18:12,2.9.0
124,01a5d550-7f97-421e-8dad-b4e540b1b12c,goh goh,https://play-lh.googleusercontent.com/a/ACg8ocIm4WQbNEaEyT7MdRcb7LH9StyAHOJAHionCjNOLsW6kuSU1Q=mo,Can't open,1,0,,2023-08-18 20:06:59,Hi Goh! We're sorry to hear about your experience. Could you please contact us at help@gxs.com.sg? Share a screenshot or screen recording of the error along with your contact details. This will help us reach out and assist you. Thank you!,2023-08-18 20:22:35,
125,c8574aa8-76be-4e1a-b3dc-29b2812ba56f,Q K,https://play-lh.googleusercontent.com/a/ACg8ocIt2S8C-RT_isq3QEqkzOT23ETn6WUWeoip_V-NWJHKYxLGTA=mo,Bait and switch 👎🏼 Switching to standard chartered eSaver for 3.4% interest,1,1,2.8.1,2023-08-17 23:49:29,"We're sorry to hear that you feel this way, Q K. 🙏 Do reach out to us via our 24/7 hotline at (+65) 3105 2055 so that we can address your concerns directly. Your feedback matters to us. 💜",2023-08-10 09:09:58,2.8.1
126,6906a385-92fe-47ae-be2e-c43c66d18236,Wilfred Watanabe,https://play-lh.googleusercontent.com/a/ACg8ocKmp4try775RXfbmAHqcZKOKhXXWCezpLNfkIsfkX5EfmffHQ=mo,"""Oops something went wrong! ..."" (if only i can attach a screenshot)",1,0,2.9.0,2023-08-16 14:42:59,"Hi Wilfred! Sorry to hear about this experience. Please get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can reach out to assist you? Thanks! 🙏",2023-08-16 15:29:55,2.9.0
127,d21396eb-00c9-4fad-84d0-3f0052a501cc,T Y S,https://play-lh.googleusercontent.com/a-/ALV-UjUrlEZ-mHbjmf7tq5ZTSaLe5LUi1GQj0AU-rIzbCRt7KuHFXC6Q,Cannot even sign up properly,1,1,2.8.1,2023-08-13 23:28:34,"Oh no! Sorry to hear that. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-08-13 23:36:25,2.8.1
128,5a83c286-89b9-4563-90bf-e98224c9a5e0,Legal Unicorn,https://play-lh.googleusercontent.com/a-/ALV-UjV3Tzw-2oSS9bJPNjdtLqo-FvJHbd4UXzJNTTz7bN7lQA3RMrYI,Trolling us bruh,1,1,2.8.1,2023-08-13 11:31:45,"Hey there! We're sorry that you feel that way, your feedback matters. Feel free to reach out to us if there is any issue that we can into for you. You may hit us up via our 24x7 hotline at (+65) 3105 2055. We’ll be happy to help!",2023-08-21 10:45:30,2.8.1
129,ab3e7f9b-2c51-4fad-8c02-97e145de05a2,J J,https://play-lh.googleusercontent.com/a/ACg8ocJ7QPKCN_sIX6SK0jG_9sLQAvwFylRniJaUphXk1zXFsclNQw8=mo,No option to add payees,1,0,2.8.1,2023-08-11 08:43:48,"Hey JJ! Thank you for sharing your thoughts! We will share this with our team. Your feedback is what drives us to improve on our products and services, so do keep them coming! Have a great weekend ahead!💜🙏😊",2023-08-11 09:16:46,2.8.1
130,96af1a63-333e-4fb4-96cf-5b894f07780d,GS,https://play-lh.googleusercontent.com/a-/ALV-UjX6QDi2dvp0FP1BDblHw8GTgL5-K4WVexRtv8UzNjBI1rwo-aY,Garbage company for deceiving the public,1,1,2.8.1,2023-08-08 13:22:25,"We're sorry to hear that you feel this way, GS. Your feedback is important to us. Please reach out to our 24/7 hotline at (+65) 3105 2055 so that we can address your concerns directly. Your input helps us improve and serve you better.",2023-08-08 16:18:38,2.8.1
131,08547358-a2ac-4dd6-8b4f-bce80df7a37d,Nihit Gupta,https://play-lh.googleusercontent.com/a-/ALV-UjXc-sw0IsHrSbIsDY2nXFWarJwell8xa3drLhfNYKcJpWjmu_Soag,"Barely a month in, GXS has indeed chosen to slash their interest rates i.e. effective 17 August 2023 onwards, the interest rate earned on Saving Pocket(s) funds have been adjusted from 3.48% p.a. to 2.68% p.a.",1,3,2.8.1,2023-08-08 01:14:35,"Hi Nihit! Thanks for your feedback! We note that our customers use their GXS Savings Account for Grab and Singtel Dash transactions to earn 1.2x reward points. So from 17th August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a., and the Saving Pockets will be adjusted to 2.68% p.a. 💜🙏😊",2023-08-08 09:35:04,2.8.1
132,aea6eb5f-b756-492a-9fa0-1680ad4632cd,Conan Kong,https://play-lh.googleusercontent.com/a-/ALV-UjXcSAj5rd4a5Ygae34u2jJzBPWV35ySRGAl63M7jBaYlSWakxd4,I seem to be having issues with the opening of the app.,1,0,2.8.1,2023-08-07 19:10:09,"Oh no! Sorry to hear that. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-08-07 19:19:46,2.8.1
133,bb1763ee-72d9-407d-b7dc-3047af38ce9e,Yvonne Lee,https://play-lh.googleusercontent.com/a/ACg8ocL3c8v7TPtI-7iO3jmdxD-pp1tzIfJZsUkwW-TOicOXcxu2=mo,Interest rate dropping substantially after just ONE MONTH. Kind of hilarious. Moving out!,2,4,2.8.1,2023-08-07 15:39:55,"Hi Yvonnne, your feedback matters! 👋 We have received feedback that our customers would like to earn higher interest while still enjoying the benefits of our ecosystem (Grab & Singtel Dash) rewards programme. So starting from 17th August 2023, we're increasing the interest rates for our GXS Main Account from 0.08% to 2.38% p.a. 🙏",2023-08-07 16:36:48,2.8.1
134,791ad157-5055-443b-9c4a-f923ce055672,John Lim,https://play-lh.googleusercontent.com/a/ACg8ocLnYp-kwRXhy85MiqPd5Tfvga8NdmwhKvqbgA3cr38uuoBo3g=mo,"3.48% interest rate only last for 2weeks, the main selling point for this app is now dropped to 2.68% pa 😂",2,4,2.8.1,2023-08-07 15:29:01,"Hi John, we really appreciate your support for GXS! 🤩 And we're truly sorry for the wait. Currently, all slots for our invitations have been filled. Invitations will be sent to eligible individuals when new slots open up. Stay tuned to our social media channels for more information!🙏
",2023-05-26 08:59:34,2.8.1
135,64c60ae8-d950-4b36-9faf-191fa24a09c2,Eugene KH,https://play-lh.googleusercontent.com/a-/ALV-UjUmBKUpFUdUAcYtDBDJtyCk43Y-vOsqMvHiZkHLgweC9HvUNTqW,after two week still pending my account.,1,2,2.8.1,2023-08-07 10:15:41,"Hi Eugene. Thanks for reaching out and your feedback! Unfortunately, all slots have been taken up. Rest assured we have placed you in our early access priority list. You will be one of the first with the chance to sign up for an account when new slots open up and before the public release. We hope to serve you as soon as we can! 🙏😊",2023-08-07 11:16:14,2.8.1
136,58b3fdd5-5257-41db-8972-360cbe5c9e2c,khoo ky vinh,https://play-lh.googleusercontent.com/a-/ALV-UjU-dm-IBlndrr_9u_2HHMfKXt1Qv1WN4K_wHzmQ7bYGaIB9MKY3Lw,Seamless. Got it up and running in less than 5mins! Easy to transfer in and out from other banks. I like the daily interest credit. Helps me set aside money for daily use and motivates me to check how much I'm getting everyday. Dun understand why there are gripes and complaints from other reviewers. This app is fantastic 😍,5,3,2.8.1,2023-08-07 08:55:53,"Hey Khoo Ky! Thank you for your 5 stars review. 💜We are thrilled to know that you like the daily interest credit and our app user-friendly interface! 🤩 We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you.🚀💜🙏😊🤩",2023-08-07 10:29:27,2.8.1
137,8debbdf1-22a7-4c7a-80c7-9b0b9a9d61ad,Djinn Kojack,https://play-lh.googleusercontent.com/a/ACg8ocLT_hoTwV1BOTXSNKXunU-ViDDrvLxiGjXPwg0H9RJgkYybrw=mo,I have been trying for few hours to signed up for the flexiloan using Singpass.. till now it shows couldn't retrieve Myinfo.. wanted to Live Chat with anyone for assistance but there's no icon showing Live chat at the help center at all..,1,2,2.8.1,2023-08-06 06:46:20,"Oh no! Sorry to hear that. Could you get in touch with us at help@gxs.com.sg with a screenshot or screen recording of the error, along with your contact details so that we can get in touch with you? Thanks! 🙏",2023-08-06 06:04:28,2.8.1
138,11054c71-0a65-4282-b247-8b2c523f2bc8,Rahmat Abbas,https://play-lh.googleusercontent.com/a/ACg8ocLeB7A_nSkvscZ608PJXiB3a0RapHsuF5BaY3cZmx9zDxMZMw=mo,Love GXS,5,0,2.8.1,2023-08-06 00:14:08,"Aww we love you too, Rahmat! Glad to hear that you’re enjoying the GXS experience! 😉💜",2023-08-06 00:50:19,2.8.1
139,2bd7cff7-ba77-4b8f-9490-621ace8163a5,Bob Cheung,https://play-lh.googleusercontent.com/a-/ALV-UjXzwg7mezPVeBz03i1Eh1G8MtohVgwi8iW95N8wRWSBaxsbaWgv1A,"Good to see increased competition in the banking space (high interest is good, but inexplicably only given within a saving pocket), but GXS app lacks basic functionality, eg. ability to save payees (at the point of writing this review, these details need to be re-input each time - irritating and error prone). Suggest that rather than working on cool, but otherwise non-essential functions (like saving pockets), the company should focus on the basics first.",3,51,2.8.1,2023-08-05 11:01:35,"That's a good one! 💜 We are constantly working to improve our app's usability and features, and we appreciate your feedback in helping us identify areas for improvement. 🙏",2023-08-05 13:15:46,2.8.1
140,8d20d050-9032-458e-9c45-98540a343227,Raymond Valdez,https://play-lh.googleusercontent.com/a-/ALV-UjXSpqSI_jARuMj9sSNlHbGgoxnwk8Hfx_7e4tFeRGSG0ccyBD0,Details not complete,1,1,,2023-08-04 08:25:24,"
Hey, Raymond! Could you get in touch with us at (+65) 3105 2055 so that we can understand your issue better and take a closer look into this? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details, thanks! 🙏",2023-08-04 09:00:23,
141,ed2cf22f-16f7-478f-8bcc-22523b08e0ae,Bryan Tan,https://play-lh.googleusercontent.com/a-/ALV-UjVBX7pH7bhxa9p2Nh70iJjB0ftVMnlTIR0z2tmr68y2tG9aXg1N,"Registering, get the notice it's full and sign for interest. Received email notification, sign up to get prompt to sign for interest...again.",1,4,2.8.1,2023-08-03 07:34:54,"Hey Bryan! Due to an overwhelming response, slots for our Savings Account were quickly taken up. To ensure that you’re notified as soon as we release more slots, do sign up on the GXS app. We appreciate your support! 🙏💜",2023-08-03 08:35:27,2.8.1
142,ecee0355-bcb4-4c57-96a0-e8b383a104bc,Angel G,https://play-lh.googleusercontent.com/a-/ALV-UjXht8P0hEzPz3QYHpBDzgIxi7b2-5P2q5Xn05CXJXqzBLe9EIPAmg,Tried multiple times still unable to sign up....,1,0,2.8.1,2023-08-02 23:41:40,"Hey there! Could you please get in touch with us at (+65) 3105 2055? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details so that we can take a closer look into this and advise you further. 🙏",2023-08-03 00:27:24,2.8.1
143,cd579f03-77d5-4bec-97e3-e6ef7fcc0a16,anurag chauhan,https://play-lh.googleusercontent.com/a-/ALV-UjVSI4xNOH7o6M6frWeE01aVhmzf3n9r7VhhoHrihXeYkA7Czk3O,"No support for SGQR. When only way to spend is QR pay, atleast support SGQR, GrabPay as very few business have Paynow QR!",2,0,,2023-08-02 21:45:31,"Hi Anurag Chauhan, thank you for sharing your feedback with us. 😔 We apologize for any inconvenience you may have faced. Please feel free to contact our 24/7 hotline at (+65) 3105 2055 if you need further clarification or assistance. We're here to help!",2023-08-02 22:08:35,
144,70afd025-b49a-40a3-8e9f-d583be2a741c,M L,https://play-lh.googleusercontent.com/a/ACg8ocJloShaO5GaGsGUCGZpTl0TAKZiujFjjYhZkFS9Zqj1tgBl0w=mo,Can GXS pls explain why the app keeps saying there is unexpected error and I cannot even open the app????,1,0,2.8.1,2023-08-02 15:59:24,"Hey M L, thanks for reaching out to us and we're so sorry for the experience. 🙏 Kindly drop us an email at help@gxs.com.sg along with your mobile device details and screen recording so that we can assist you on this case. We're here to help!",2023-08-02 16:48:59,2.8.1
145,222741b3-1891-438d-a4b4-4d818f89a328,zoe chua,https://play-lh.googleusercontent.com/a/ACg8ocLLMsVh5SNHmFgo0Meiyw3Yc68UXbcNjJmSf3FF39SvMB-P_w=mo,Dogshit app that takes forever to setup and days to review applications,1,1,,2023-07-31 16:44:55,"Hi Zoe, thank you for sharing your feedback with us. 😔 We apologize for any inconvenience you may have faced. Please feel free to contact our 24/7 hotline at (+65) 3105 2055 if you need further clarification or assistance. We're here to help!",2023-07-31 17:27:46,
146,9c24f44b-08ea-4d3e-9f27-09fa4378deea,Dexter Chew,https://play-lh.googleusercontent.com/a-/ALV-UjWKmoji4dsIPtynoZlniKutCWgYsIyQ8VyYj3vu4cVYHcHd8KV1PQ,Cui full. Cannot sign up. Only on waiting list. What a waste.,1,1,2.8.1,2023-07-30 16:54:20,"Hi Dexter! Thanks for your support! Unfortunately, all GXS Savings Account slots have been taken up for now. We're working to open up new slots as soon as we can. 🙏",2023-07-31 08:52:38,2.8.1
147,af1b53cb-7b11-44c3-a807-724a6a8eb08a,Nurfadilah Jamaludin,https://play-lh.googleusercontent.com/a-/ALV-UjW-8y7szGpjtKXDFVqJXAwQqZ24mZfIzwCLIXVuxtMUAwn_xZXc,rejected everytime try to apply,1,0,,2023-07-30 15:23:20,"Hi Nurfadilah, thanks for reaching out! If you are referring to our GXS FlexiLoan, please be assured that all applications go through an evaluation process that is aligned with our internal requirements. This includes an assessment of your credit profile and eligibility. You may wish to re-apply for the FlexiLoan after 30 days. 🙏",2023-07-30 16:08:47,
148,a697d97a-431a-4d58-a62f-989d2c1ec6f0,H.L Chua,https://play-lh.googleusercontent.com/a/ACg8ocKtGMgwDIQPMM4SIn8AbGB34RlgeEosepTirtQ6x-14SiOMSQ=mo,Lousy app. Applied on Saturday and was informed that application closed on Tuesday. Waste time.,1,1,,2023-07-28 19:48:50,"Hi H.L Chua. Currently, all the GXS Savings Account slots are filled up. But no worries, we're already on it and working hard to open up new slots for you as soon as possible! 🙏",2023-07-28 22:06:19,
149,faaa6e10-9740-4da5-bf5d-485805134389,ken ng,https://play-lh.googleusercontent.com/a/ACg8ocK3Qqp3ng0h1KqBTAbm6WH2Irrpwe6bc-lXZiLlfMd3k7XRqg=mo,Not worth the effort to sign up. Not transparent in application selection process.,1,1,,2023-07-28 17:47:26,"Hi Ken, we hear you. We are constantly improving our products and processes. Rest assured that all GXS applications go through an evaluation process which is aligned with our internal requirements. We will share your feedback with our team for future improvements. Thank you! 🙏😊",2023-07-28 19:51:00,
150,30b76795-43e2-49bd-8112-1266d49825ec,vevin mok,https://play-lh.googleusercontent.com/a-/ALV-UjUWh548pf1MyHohqXC9Hog3k1FWzupUFKO1QPK1K-BEXVPdTen4,All early sign up slots taken? I thought it's already open for all to sign up ?,1,1,2.8.1,2023-07-28 09:55:36,Thank you for your support. All slots for the GXS Savings Account have been taken up. Register on the GXS app for early access to new slots! 🤩,2023-07-28 11:22:33,2.8.1
151,5d37fa35-3e75-4ce9-9e8e-d5bb19015529,Ruby,https://play-lh.googleusercontent.com/a/ACg8ocK1oUpuMT0flExviyH9BCGTrGxB8cpnSYHfZ2LGNB2BEitYPA=mo,Download already can't even open the file.,1,0,,2023-07-28 09:27:18,Hey Ruby! We're sorry that the app is misbehaving. 🙏 Please drop us an email at help@gxs.com.sg together with your mobile device and screen recording so that we can zoom into this!,2023-07-28 11:02:35,
